Season,Name,Nationality,Type,team,price,Unnamed: 0,Players,Base Price,TYPE,COST IN ₹ (CR.),Cost IN $ (000),2023 Squad,year,Team,Base,Sold
,,,,Delhi Capitals,0.0,51.0,Jhye Richardson,15000000,BOWLER,5.0,600.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,52.0,Harry Brook,20000000,BATTER,4.0,480.0,SRH,2024.0,,,
,,,,Delhi Capitals,0.0,53.0,Sumit Kumar,2000000,ALL-ROUNDER,1.0,120.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,54.0,Shai Hope,7500000,WICKETKEEPER,0.75,90.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,55.0,Tristan Stubbs,5000000,WICKETKEEPER,0.5,60.0,MI,2024.0,,,
,,,,Delhi Capitals,0.0,56.0,Ricky Bhui,2000000,WICKETKEEPER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,57.0,Rasikh Dar,2000000,BOWLER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,58.0,Swastik Chhikara,2000000,BATTER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,59.0,Rishabh Pant,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,60.0,Pravin Dubey,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,61.0,David Warner,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,62.0,Vicky Ostwal,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,63.0,Prithvi Shaw,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,64.0,Anrich Nortje,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,65.0,Abishek Porel,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,66.0,Kuldeep Yadav,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,67.0,Axar Patel,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,68.0,Lungi Ngidi,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,69.0,Lalit Yadav,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,70.0,Khaleel Ahmed,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,71.0,Mitchell Marsh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,72.0,Ishant Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,73.0,Yash Dhull,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Delhi Capitals,0.0,74.0,Mukesh Kumar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,75.0,Mitchell Starc,20000000,BOWLER,24.75,2970.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,76.0,Mujeeb Rahman,20000000,BOWLER,2.0,240.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,77.0,Sherfane Rutherford,15000000,BATTER,1.5,180.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,78.0,Gus Atkinson,10000000,BOWLER,1.0,120.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,79.0,Manish Pandey,5000000,BATTER,0.5,60.0,DC,2024.0,,,
,,,,Kolkata Night Riders,0.0,80.0,K.S. Bharat,5000000,WICKETKEEPER,0.5,60.0,GT,2024.0,,,
,,,,Kolkata Night Riders,0.0,81.0,Chetan Sakariya,5000000,BOWLER,0.5,60.0,DC,2024.0,,,
,,,,Kolkata Night Riders,0.0,82.0,Angkrish Raghuvanshi,2000000,BATTER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,83.0,Ramandeep Singh,2000000,ALL-ROUNDER,0.2,24.0,MI,2024.0,,,
,,,,Kolkata Night Riders,0.0,84.0,Sakib Hussain,2000000,BOWLER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,85.0,Nitish Rana,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,86.0,Rinku Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,87.0,Rahmanullah Gurbaz,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,88.0,Shreyas Iyer,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,89.0,Jason Roy,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,90.0,Sunil Narine,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,91.0,Suyash Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,92.0,Anukul Roy,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,93.0,Andre Russell,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,94.0,Venkatesh Iyer,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,95.0,Harshit Rana,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,96.0,Vaibhav Arora,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Kolkata Night Riders,0.0,97.0,Varun Chakaravarthy,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,98.0,Harshal Patel,20000000,ALL-ROUNDER,11.75,1410.0,RCB,2024.0,,,
,,,,Punjab Kings,0.0,99.0,Rilee Rossouw,20000000,BATTER,8.0,960.0,DC,2024.0,,,
,,,,Punjab Kings,0.0,100.0,Chris Woakes,20000000,ALL-ROUNDER,4.2,504.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,101.0,Ashutosh Sharma,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,102.0,Vishwanath Pratap Singh,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,103.0,Shashank Singh,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,104.0,Tanay Thyagarajann,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,105.0,Prince Choudhary,2000000,BOWLER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,106.0,Shikhar Dhawan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,107.0,Liam Livingstone,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,108.0,Jonny Bairstow,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,109.0,Gurnoor Singh Brar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,110.0,Jitesh Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,111.0,Shivam Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,112.0,Rahul Chahar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,113.0,Prabhsimran Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,114.0,Matthew Short,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,115.0,Arshdeep Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,116.0,Harpreet Bhatia,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,117.0,Harpreet Brar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,118.0,Atharva Taide,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,119.0,Vidwath Kaverappa,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,120.0,Rishi Dhawan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,121.0,Kagiso Rabada,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,122.0,Sam Curran,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,123.0,Nathan Ellis,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Punjab Kings,0.0,124.0,Sikandar Raza,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,125.0,Devdutt Padikkal,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,126.0,Shivam Mavi,5000000,BOWLER,6.4,768.0,GT,2024.0,,,
,,,,Lucknow Super Giants,0.0,127.0,M. Siddharth,2000000,BOWLER,2.4,288.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,128.0,David Willey,20000000,ALL-ROUNDER,2.0,240.0,RCB,2024.0,,,
,,,,Lucknow Super Giants,0.0,129.0,Ashton Turner,10000000,BATTER,1.0,120.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,130.0,Mohd. Arshad Khan,2000000,ALL-ROUNDER,0.2,24.0,MI,2024.0,,,
,,,,Lucknow Super Giants,0.0,131.0,Arshin Kulkarni,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,132.0,KL Rahul,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,133.0,Quinton de Kock,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,134.0,Nicholas Pooran,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,135.0,Ayush Badoni,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,136.0,Kyle Mayers,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,137.0,Marcus Stoinis,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,138.0,Deepak Hooda,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,139.0,Ravi Bishnoi,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,140.0,Naveen-ul-Haq,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,141.0,Krunal Pandya,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,142.0,Yudhvir Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,143.0,Prerak Mankad,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,144.0,Yash Thakur,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,145.0,Amit Mishra,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,146.0,Mark Wood,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,147.0,Mayank Yadav,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Lucknow Super Giants,0.0,148.0,Mohsin Khan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,149.0,Hardik Pandya,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,150.0,Romario Shepherd,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,151.0,Gerald Coetzee,20000000,ALL-ROUNDER,5.0,600.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,152.0,Nuwan Thushara,5000000,BOWLER,4.8,576.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,153.0,Mohammad Nabi,15000000,ALL-ROUNDER,1.5,180.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,154.0,Shreyas Gopal,2000000,BOWLER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,155.0,Naman Dhir,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,156.0,Anshul Kamboj,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,157.0,Shivalik Sharma,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,158.0,Dilshan Madushanka,5000000,BOWLER,4.6,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,159.0,Rohit Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,160.0,Dewald Brevis,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,161.0,Suryakumar Yadav,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,162.0,Ishan Kishan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,163.0,Tilak Varma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,164.0,Tim David,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,165.0,Vishnu Vinod,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,166.0,Arjun Tendulkar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,167.0,Cameron Green,Traded,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,168.0,Shams Mulani,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,169.0,Nehal Wadhera,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,170.0,Jasprit Bumrah,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,171.0,Kumar Kartikeya,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,172.0,Piyush Chawla,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,173.0,Akash Madhwal,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Mumbai Indians,0.0,174.0,Jason Behrendorff,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,175.0,Mayank Dagar,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,176.0,Cameron Green,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,177.0,Alzarri Joseph,10000000,BOWLER,11.5,1380.0,GT,2024.0,,,
,,,,Royal Challengers Banglore,0.0,178.0,Yash Dayal,2000000,BOWLER,5.0,600.0,GT,2024.0,,,
,,,,Royal Challengers Banglore,0.0,179.0,Lockie Ferguson,20000000,BOWLER,2.0,240.0,KKR,2024.0,,,
,,,,Royal Challengers Banglore,0.0,180.0,Tom Curran,15000000,ALL-ROUNDER,1.5,180.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,181.0,Saurav Chuahan,2000000,BATTER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,182.0,Swapnil Singh,2000000,ALL-ROUNDER,0.2,24.0,LSG,2024.0,,,
,,,,Royal Challengers Banglore,0.0,183.0,Faf du Plessis,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,184.0,Glenn Maxwell,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,185.0,Virat Kohli,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,186.0,Rajat Patidar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,187.0,Anuj Rawat,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,188.0,Dinesh Karthik,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,189.0,Suyash Prabhudessai,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,190.0,Will Jacks,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,191.0,Mahipal Lomror,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,192.0,Karn Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,193.0,Manoj Bhandage,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,194.0,Vyshak Vijaykumar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,195.0,Akash Deep,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,196.0,Mohammed Siraj,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,197.0,Reece Topley,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,198.0,Himanshu Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Royal Challengers Banglore,0.0,199.0,Rajan Kumar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,200.0,Avesh Khan,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,201.0,Rovman Powell,10000000,BATTER,7.4,888.0,DC,2024.0,,,
,,,,Rajasthan Royals,0.0,202.0,Shubham Dubey,2000000,BATTER,5.8,696.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,203.0,Nandre Burger,5000000,BOWLER,0.5,60.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,204.0,Tom Kohler-Cadmore,4000000,WICKETKEEPER,0.4,48.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,205.0,Abid Mushtaq,2000000,ALL-ROUNDER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,206.0,Sanju Samson,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,207.0,Jos Buttler,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,208.0,Shimron Hetmyer,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,209.0,Yashasvi Jaiswal,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,210.0,Dhruv Jurel,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,211.0,Riyan Parag,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,212.0,Donovan Ferreira,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,213.0,Kunal Rathore,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,214.0,Ravichandran Ashwin,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,215.0,Kuldeep Sen,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,216.0,Navdeep Saini,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,217.0,Prasidh Krishna,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,218.0,Sandeep Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,219.0,Trent Boult,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,220.0,Yuzvendra Chahal,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Rajasthan Royals,0.0,221.0,Adam Zampa,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,222.0,Shahbaz Ahmed,Traded,UNKNOWN,,,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,223.0,Pat Cummins,20000000,ALL-ROUNDER,20.5,2460.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,224.0,Travis Head,20000000,BATTER,6.8,816.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,225.0,Jaydev Unadkat,5000000,BOWLER,1.6,192.0,LSG,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,226.0,Wanindu Hasaranga,15000000,ALL-ROUNDER,1.5,180.0,RCB,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,227.0,Akash Singh,2000000,BOWLER,0.2,24.0,CSK,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,228.0,Jhathavedh Subramanyan,2000000,BOWLER,0.2,24.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,229.0,Abdul Samad,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,230.0,Aiden Markram,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,231.0,Rahul Tripathi,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,232.0,Glenn Phillips,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,233.0,Heinrich Klaasen,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,234.0,Mayank Agarwal,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,235.0,Anmolpreet Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,236.0,Upendra Singh Yadav,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,237.0,Nitish Kumar Reddy,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,238.0,Abhishek Sharma,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,239.0,Marco Jansen,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,240.0,Washington Sundar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,241.0,Sanvir Singh,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,242.0,Bhuvneshwar Kumar,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,243.0,T Natarajan,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,244.0,Mayank Markande,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,245.0,Umran Malik,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Sunrisers Hyderabad,0.0,246.0,Fazalhaq Farooqi,Retained,UNKNOWN,0.0,0.0,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,247.0,Karun Nair,5000000,BATTER,,,LSG,2024.0,,,
,,,,Unsold,0.0,248.0,Steve Smith,20000000,BATTER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,249.0,Josh Inglis,20000000,WICKETKEEPER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,250.0,Kusal Mendis,5000000,WICKETKEEPER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,251.0,Philip Salt,15000000,WICKETKEEPER,,,DC,2024.0,,,
,,,,Unsold,0.0,252.0,Josh Hazlewood,20000000,BOWLER,,,RCB,2024.0,,,
,,,,Unsold,0.0,253.0,Akeal Hosein,5000000,BOWLER,,,SRH,2024.0,,,
,,,,Unsold,0.0,254.0,Adil Rashid,20000000,BOWLER,,,SRH,2024.0,,,
,,,,Unsold,0.0,255.0,Mohammad Waqar Salamkheil,5000000,BOWLER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,256.0,Tabraiz Shamsi,5000000,BOWLER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,257.0,Ish Sodhi,7500000,BOWLER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,258.0,Priyansh Arya,2000000,BATTER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,259.0,Rohan Kunnummal,2000000,BATTER,,,Not Mentioned,2024.0,,,
,,,,Unsold,0.0,260.0,Manan Vohra,2000000,BATTER,,,LSG,2024.0,,,
